VAR1,Date,Total_Volume,SQRT_AveragePrice,LOG_Large_Bags,LOG_Small_Bags,LOG_Total_Bags,LOG_XLarge_Bags,LOG__4046,LOG__4225,LOG__4770
2,2015-12-13,549945.76,0.4503853629,0.0000348965,0.0066662736,0.0046206169,0,0.0002040373,0.0220009259,0.0000861558
3,2015-12-06,488679.31,0.4543189342,0.0000390893,0.0056373158,0.0039096165,0,0.0002253706,0.0197120469,0.0000561513
4,2015-11-29,350559.81,0.5166274427,0.000045653,0.0055034535,0.0038189056,0,0.0001586803,0.0132345299,0.0000415709
5,2015-11-22,466759.99,0.4734968725,0.000085036,0.0058227038,0.0040514331,0,0.0001959751,0.0185570716,0.0000917867
6,2015-11-15,513738.98,0.4659204337,0.000305589,0.0063753631,0.0044987975,0,0.0002334589,0.0203544557,0.0000548633
7,2015-11-08,641759.57,0.4620856324,0.0008874334,0.0065728954,0.0048065877,0,0.0002331851,0.0261745045,0.0000910014
8,2015-11-01,553096.84,0.4697239289,0.0008852095,0.0069571373,0.0050718856,0,0.0002148126,0.0217222907,0.0000668715
9,2015-10-25,534249.47,0.4543189342,0.0008293412,0.0070416313,0.0051139495,0,0.000176095,0.0208229086,0.0000751256
10,2015-10-18,725296.29,0.4218245406,0.0008744638,0.0064081802,0.0046887762,0,0.0002817915,0.030193507,0.0001307113
11,2015-10-11,485706.68,0.4991095273,0.0007684729,0.0072590758,0.0052465844,0,0.0002262295,0.0183113063,0.0001394124
12,2015-10-04,536479.42,0.4734968725,0.0010191311,0.0072363936,0.0053045554,0,0.0002551736,0.0206617984,0.0001089933
13,2015-09-27,553307.04,0.4734968725,0.0004550977,0.0061169347,0.0043638868,0,0.000229086,0.0223696553,0.0001136778
14,2015-09-20,498640.23,0.5026619532,0.0006220883,0.0068213204,0.0049005258,0,0.0001924197,0.0192882239,0.0001643179
15,2015-09-13,655682.95,0.458218739,0.0007465368,0.0063188931,0.004589362,0,0.0002383809,0.0270265149,0.0001389177
16,2015-09-06,577774.74,0.4882972084,0.0001074308,0.0070398856,0.0049005926,0,0.000186296,0.0230758292,0.0001950063
17,2015-08-30,526664.87,0.4955316351,0.0000330274,0.0061999842,0.0042972791,0,0.0001836404,0.0211949272,0.0002175507
18,2015-08-23,589471.32,0.4734968725,0.0000421596,0.0071160723,0.0049341671,0,0.0002085691,0.023573321,0.0002389758
19,2015-08-16,565795.06,0.5026619532,0.000038855,0.0071384479,0.0049486891,0,0.0001961171,0.0224363648,0.0002939556
20,2015-08-09,690517.19,0.4734968725,0.0000404077,0.0070198011,0.0048669959,0,0.0001834733,0.0284617146,0.0003247381
21,2015-08-02,571994.5,0.5096925317,0.0000514823,0.0072368921,0.0050205619,0,0.0001952973,0.0226329263,0.0005700259
22,2015-07-26,500233.69,0.5467470936,0.0000398796,0.0074781297,0.0051841975,0,0.0001890141,0.0190298266,0.0007685665
23,2015-07-19,597168.12,0.513171702,0.000039773,0.0081491766,0.0056488943,0,0.0002075127,0.0230644665,0.0019897299
24,2015-07-12,634515.74,0.4991095273,0.0002161034,0.0109189585,0.0076197659,0,0.000234415,0.0227784693,0.0036695886
25,2015-07-05,582909.73,0.5434829027,0.0005031749,0.0108477483,0.0076545391,0,0.0002085405,0.0202258895,0.0043314986
26,2015-06-28,560494.92,0.5368949876,0.0001540527,0.0105958158,0.0073775987,0,0.0002061148,0.0195065654,0.003575191
27,2015-06-21,543504.66,0.5335705285,0.0000512883,0.0093565415,0.0064886643,0,0.0001575021,0.0195869467,0.00348867
28,2015-06-14,684346.48,0.477239989,0.0000320552,0.0112375878,0.0077867238,0,0.0002243978,0.0251448172,0.0025671229
29,2015-06-07,562542.86,0.5368949876,0.000032057,0.01020026,0.0070676882,0,0.0001773576,0.020357836,0.0000365406
30,2015-05-31,565160.95,0.540198988,0.0000530349,0.0105914313,0.0073449542,0,0.0001815004,0.0202189158,0.0000426469
31,2015-05-24,633521.98,0.4991095273,0.0000679158,0.0102405178,0.0071061005,0,0.0002023071,0.0236779805,0.0001087028
32,2015-05-17,534488.54,0.540198988,0.0003248936,0.0109722534,0.0076885873,0,0.0001884167,0.0184176939,0.0000638754
33,2015-05-10,625558.14,0.4991095273,0.0004699323,0.0105022811,0.007405365,0,0.0002023,0.0230261674,0.0000516276
34,2015-05-03,552368.94,0.5096925317,0.0006232241,0.0085662991,0.0061090792,0,0.0001683249,0.0207683889,0.0000941506
35,2015-04-26,465911.37,0.5467470936,0.0004429264,0.007952584,0.005631117,0,0.0001721346,0.0170715543,0.0000516237
36,2015-04-19,504619.83,0.5026619532,0.0001749337,0.0085228381,0.0059473811,0,0.0001764608,0.0186270812,0.0000639736
37,2015-04-12,408485.16,0.540198988,0.0003487041,0.0080843558,0.0056947017,0,0.0001572137,0.0142678313,0.0000416612
38,2015-04-05,449818.01,0.5434829027,0.0003406671,0.0084472134,0.0059511315,0.0002642966,0.0001608032,0.0160125627,0.0000392383
39,2015-03-29,453631.25,0.5166274427,0.0003012557,0.008098717,0.0056907153,0,0.0001591225,0.0164391128,0.0000594381
40,2015-03-22,453173.22,0.513171702,0.0000804308,0.0076069537,0.0052853147,0,0.0002618493,0.0166840444,0.0000612366
41,2015-03-15,417750.36,0.5368949876,0.0001091809,0.0075867633,0.0052797766,0,0.0002675448,0.0149818869,0.000043821
42,2015-03-08,408403.96,0.5096925317,0.0001006332,0.0084672101,0.0058870417,0,0.0001506037,0.014091961,0.0000310075
43,2015-03-01,485736.1,0.4882972084,0.0000768903,0.0072523958,0.0050387604,0,0.0001805363,0.0185644232,0.0000757814
44,2015-02-22,355432.28,0.5302252258,0.0000380787,0.007480453,0.0051852774,0,0.0001421256,0.0122034109,0.0000558922
45,2015-02-15,399883.99,0.520060221,0.0000971347,0.0085022025,0.0059102532,0,0.0001668448,0.0136387895,0.0000563163
46,2015-02-08,609985.34,0.4620856324,0.0001422047,0.0078441362,0.005467706,0,0.0003364418,0.02392822,0.0001506814
47,2015-02-01,490022.14,0.5268586824,0.0000548079,0.0081774796,0.005672911,0,0.0002674186,0.0180789482,0.0001071282
48,2015-01-25,409343.56,0.5096925317,0.0001633184,0.0085951274,0.005994045,0,0.0002079827,0.0139754863,0.0000180564
49,2015-01-18,401331.33,0.5302252258,0.0000643053,0.0080861649,0.005612454,0,0.0001927283,0.0139602574,0.0000520439
50,2015-01-11,437771.89,0.4846394999,0.0000580022,0.0082732142,0.0057401569,0,0.0002439117,0.0155390415,0.0000478343
51,2015-01-04,491738,0.4543189342,0.000044812,0.0065091793,0.0045147774,0,0.0003162528,0.019196156,0.000050587
0,2015-12-27,96233.08,0.5690724175,0,0.004118395,0.002847143,0,0.0000601386,0.0019298281,0.0000336778
1,2015-12-20,90867.51,0.5752919729,0,0.0038154083,0.0026375579,0,0.0000512183,0.0018756037,0.000041889
2,2015-12-13,98473.23,0.5690724175,0,0.0041902505,0.0028968505,0,0.0000624824,0.0019903033,0.0000260949
3,2015-12-06,108457.82,0.5302252258,0,0.0036062757,0.002492906,0,0.0000764014,0.0028389421,0.0000656267
4,2015-11-29,79973.14,0.5814450033,0,0.0031823472,0.0021997135,0,0.0000665963,0.0017416047,0.0000445671
5,2015-11-22,90242.31,0.584497229,0,0.003702058,0.0025591551,0,0.0000752609,0.0018926668,0.0000422267
6,2015-11-15,99703.72,0.5721906459,0.0001297708,0.0041449158,0.0029036907,0,0.0000793061,0.0020231577,0.0000422071
7,2015-11-08,111038.95,0.5532176986,0.0002276709,0.0043898624,0.0031019538,0,0.0000566662,0.0024155397,0.0000215986
8,2015-11-01,118541.11,0.5302252258,0.0002346634,0.0039487146,0.0027988588,0,0.0000958979,0.0030180688,0.0000731976
9,2015-10-25,99554.55,0.5721906459,0.0003325532,0.0044267242,0.0031583276,0,0.0000679539,0.0017885747,0.0000312746
10,2015-10-18,106083.75,0.5499919119,0.0002028087,0.004668161,0.0032871649,0,0.0000675485,0.0019863265,0.0000228866
11,2015-10-11,109153.84,0.5532176986,0.0002090252,0.0040881062,0.0028877266,0,0.0000954284,0.0024815582,0.0000377697
12,2015-10-04,98900.48,0.5627841315,0.0002245627,0.0041856964,0.0029598064,0,0.000132777,0.0018718316,0.0000398313
13,2015-09-27,90745.72,0.5564247846,0.0001173386,0.0020724157,0.0014668482,0,0.0000838952,0.0029410107,0.0000418105
14,2015-09-20,60624.47,0.625666904,0.0001435631,0.0013765948,0.0009936122,0,0.0000635433,0.0019439103,0.000034797
15,2015-09-13,73043.2,0.6397285901,0.0000779044,0.0016737992,0.001179672,0,0.0000691471,0.0023649285,0.0000527507
16,2015-09-06,76139.58,0.6313291633,2.330785E-6,0.0018729953,0.001295084,0,0.0000647057,0.0024097517,0.0000680614
17,2015-08-30,83731.42,0.5783766705,0,0.0015291741,0.0010567314,0,0.0000618225,0.0030047093,0.0000949006
18,2015-08-23,68953.29,0.6112818339,0,0.0017796002,0.0012298352,0,0.0000565897,0.0021303179,0.0000669422
19,2015-08-16,69798.09,0.6141858019,0,0.0016700593,0.0011541149,0,0.0000541139,0.0022415647,0.0001013128
20,2015-08-09,81830.13,0.6054321124,0,0.0017953737,0.0012407389,0,0.0000501113,0.0027459921,0.0001371193
21,2015-08-02,78162.92,0.6054321124,0,0.0023598459,0.001630974,0,0.0000636558,0.0021773763,0.000185163
22,2015-07-26,91825.07,0.5814450033,0,0.0032662246,0.0022577207,0,0.0000738325,0.002225865,0.0002912546
23,2015-07-19,128846.15,0.5721906459,0,0.0052892819,0.0036572651,0,0.0000512548,0.0026584722,0.0008655953
24,2015-07-12,127351.46,0.5995253164,0.0000746017,0.005498363,0.0038238965,0,0.0000492161,0.0023077088,0.0018497873
25,2015-07-05,140413.9,0.6054321124,0.0001585212,0.0055410723,0.0038781343,0,0.0000660867,0.0027769842,0.0026307444
26,2015-06-28,137246.7,0.5721906459,0.0000108793,0.005866373,0.0040598534,0,0.0000543298,0.0025273498,0.0021173128
27,2015-06-21,108655.36,0.6141858019,0,0.004036081,0.002790202,0,0.0000551713,0.0023345582,0.0021279717
28,2015-06-14,149376.79,0.5659370084,0,0.0071077979,0.004916053,0,0.0000520528,0.0023560479,0.0017391685
29,2015-06-07,130908.11,0.5783766705,0,0.0053642116,0.003709118,0,0.0000342517,0.0028293102,0.0000545099
30,2015-05-31,130841.08,0.584497229,0,0.005622972,0.0038881947,0,0.0000457036,0.0026465945,0.0000311725
31,2015-05-24,121942.61,0.5935597419,7.7704278E-6,0.00489971,0.0033899789,0,0.0000454517,0.0026841039,0.000040817
32,2015-05-17,137050.23,0.5690724175,0.0001709529,0.0054700457,0.0038326385,0,0.0000410006,0.0030080149,0.0000221994
33,2015-05-10,170547.18,0.5627841315,0.0000792629,0.0070602243,0.0049063989,0,0.000058117,0.0035964676,0.0000727107
34,2015-05-03,136771.79,0.5905543569,0.0001927077,0.0062809175,0.004402453,0.0000780475,0.0000416099,0.0024525257,0.0000321463
35,2015-04-26,136964.3,0.5875335986,0.0001118995,0.0063678621,0.0044387396,0.0000730089,0.0000491361,0.0024179598,0.000041783
36,2015-04-19,139612.52,0.5905543569,0.0000908948,0.0063347356,0.0044075648,0,0.0000449224,0.0025835352,0.00002324
37,2015-04-12,118172.53,0.5905543569,0.0001422763,0.0052860111,0.0036968516,0,0.0000388682,0.0022174877,0.0000364227
38,2015-04-05,124145.62,0.5965499863,0.0001045425,0.0053209761,0.0037125189,0.0000906259,0.0000426163,0.0024894455,0.0000375773
39,2015-03-29,119890.65,0.5814450033,0.0000189661,0.0052102475,0.0036081519,0,0.0000594712,0.0023630424,0.0000316201
40,2015-03-22,119902.96,0.584497229,9.7147738E-6,0.0053120365,0.003675869,0,0.0001358773,0.0022163398,0.0000189282
41,2015-03-15,103413.11,0.6054321124,0.0000194277,0.0040298341,0.0027916,0,0.0001538986,0.0022294295,0.0000260831
42,2015-03-08,125724.96,0.5690724175,0.000062945,0.0046376085,0.0032248671,0,0.0000471532,0.0030228728,0.0000401769
43,2015-03-01,112363.86,0.5935597419,0.0000108793,0.0051775829,0.0035831695,0,0.0000454148,0.0020342692,0.0000409033
44,2015-02-22,109546.92,0.5875335986,0.0000955822,0.0046040468,0.0032112519,0,0.0000751493,0.0022150677,0.0000517258
45,2015-02-15,100207.14,0.5965499863,0.0000217584,0.0041180936,0.0028533396,0,0.0000668631,0.0021116107,0.0000226824
46,2015-02-08,132760.1,0.5721906459,0.0001041299,0.0047641451,0.0033245333,0,0.0000801252,0.0032317077,0.0000636005
47,2015-02-01,153920.35,0.5627841315,0.0000124337,0.0064677317,0.0044765691,0,0.0000931088,0.0031590858,0.0000441744
48,2015-01-25,114052.94,0.6141858019,0.0001293827,0.0043172662,0.0030228016,0,0.0000580889,0.0026348243,0.0000292679
49,2015-01-18,107040.29,0.6199529313,3.8817312E-7,0.0032387548,0.0022388376,0,0.0000714575,0.0030173348,0.0000523423
50,2015-01-11,106221.32,0.625666904,0,0.0039902288,0.0027584842,0,0.0000722045,0.0024875617,0.0000312628
51,2015-01-04,116253.44,0.584497229,0,0.0042631929,0.0029473111,0,0.000143677,0.0027169448,0.0000430199
0,2015-12-27,5040365.47,0.4045998858,0.0191776621,0.0783003481,0.0607162478,0.0212156645,0.0775494457,0.0825231175,0.0874653472
1,2015-12-20,4695737.21,0.4218245406,0.0236292298,0.0763338544,0.0605441822,0.0192349571,0.0711268813,0.0726835814,0.0996014063
2,2015-12-13,5259354.3,0.3911839862,0.0310138547,0.0997527264,0.0789944172,0.0148896041,0.0764398306,0.0764902887,0.0875478425
3,2015-12-06,5775536.27,0.3478454273,0.0219059222,0.0979001878,0.0750673869,0.0125404697,0.0819793965,0.0976694951,0.083572269
4,2015-11-29,4575710.62,0.4089740658,0.0142944431,0.0714671697,0.0543220727,0.0136642872,0.0622877618,0.0847358405,0.083700064
5,2015-11-22,4804278.16,0.4133019542,0.0143127022,0.0706351465,0.0537258657,0.0130540889,0.0680761557,0.0895232003,0.0812849026
6,2015-11-15,5755190.69,0.372545347,0.0093627488,0.0784128558,0.0578076924,0.0132388314,0.0940563681,0.1004944999,0.0738451631
7,2015-11-08,5148983.51,0.4383729217,0.0063281335,0.0589686512,0.0432186155,0.0113980766,0.0970473076,0.0824335344,0.0816075866
8,2015-11-01,5830427.96,0.4260219031,0.0034569233,0.0457803487,0.0330967263,0.0092336367,0.0991186995,0.1194301674,0.0799334852
9,2015-10-25,4592461.81,0.4919277209,0.0013273477,0.0443090058,0.0314032005,0.0073008829,0.0734660503,0.0943308625,0.0812814523
10,2015-10-18,4999031.79,0.4734968725,0.0018831947,0.0462726823,0.0328507321,0.00419026,0.0781207273,0.1058759985,0.0820745812
11,2015-10-11,5063309.38,0.477239989,0.0032074524,0.0390838183,0.0282473422,0.0057667493,0.0744224046,0.1165317471,0.0832382581
12,2015-10-04,4943781.29,0.4543189342,0.0044614141,0.0325563219,0.0240761314,0.0064939697,0.062263511,0.1276990758,0.0836818282
13,2015-09-27,5216784.63,0.4620856324,0.0023291816,0.0364499317,0.0262483696,0.0090972437,0.0786109809,0.1210866828,0.0779586478
14,2015-09-20,4759791.13,0.4991095273,0.0030210689,0.0388180377,0.0281052163,0.009249369,0.0722058986,0.1034323267,0.1021691018
15,2015-09-13,5106508.12,0.4955316351,0.0132526359,0.0368236857,0.0297204388,0.0109337902,0.0787418642,0.1103388641,0.1010594015
16,2015-09-06,5806392.78,0.4809539749,0.0058483665,0.0432532667,0.0319861156,0.0081471134,0.1184227718,0.0966476292,0.090134911
17,2015-08-30,5647385.15,0.477239989,0.0010466891,0.0467510099,0.032974856,0.0052170963,0.127957396,0.0779840516,0.0875630362
18,2015-08-23,5193221,0.513171702,0.0011487348,0.0392063795,0.0277558032,0.0063084992,0.1093062934,0.0842289357,0.0836176552
19,2015-08-16,5616434.08,0.4882972084,0.0003639703,0.0418619108,0.0293812696,0.0060941693,0.1277291427,0.0811904717,0.0787809551
20,2015-08-09,6232081.27,0.4846394999,0.0012855373,0.0417566575,0.0295375003,0.0048524833,0.1339809449,0.1019339958,0.073360759
21,2015-08-02,5428238.87,0.5061894487,0.0008657706,0.0409580207,0.0288359935,0.0040425262,0.1215744649,0.0814830585,0.0695727371
22,2015-07-26,5557616.27,0.4955316351,0.0009055302,0.04319032,0.0304310899,0.0048392973,0.1282789896,0.0769164455,0.079035833
23,2015-07-19,5225200.52,0.513171702,0.0036083537,0.0422587358,0.0305625681,0.0051035624,0.1163334019,0.0766093427,0.0713062505
24,2015-07-12,5451636.92,0.4955316351,0.0031480569,0.0439491221,0.031649982,0.0064586541,0.1140376612,0.0898254899,0.0600055658
25,2015-07-05,6718011.83,0.4919277209,0.0047651157,0.0532248558,0.0385974339,0.0060757389,0.1462256729,0.0985577209,0.0951472149
26,2015-06-28,5641742.02,0.4846394999,0.0038152639,0.0460164042,0.0332416862,0.0048027506,0.1302463021,0.0757509971,0.0800318149
27,2015-06-21,5952597.29,0.4734968725,0.0042360093,0.0462977254,0.033601785,0.0063423072,0.1365869593,0.0817380334,0.0822950866
28,2015-06-14,6741662.31,0.4342949455,0.0040067902,0.0479496179,0.0346578108,0.0050959161,0.1648446439,0.083015673,0.0794870485
29,2015-06-07,6374842.9,0.4383729217,0.0040871066,0.0475595043,0.0344417715,0.0063272676,0.1474847035,0.0869830827,0.0833458379
30,2015-05-31,6236903.31,0.4383729217,0.0040280176,0.040573333,0.0295251738,0.0058111179,0.1477170889,0.0854668728,0.0790417404
31,2015-05-24,5621713.64,0.4846394999,0.0042722783,0.0400133043,0.0292042248,0.0058077119,0.1230626606,0.0875595439,0.0741484949
32,2015-05-17,5289138.5,0.477239989,0.0032290383,0.0385323446,0.0278559443,0.0053181948,0.1209329244,0.0775026772,0.0641094266
33,2015-05-10,6650357.96,0.4175849904,0.003206248,0.0448240787,0.032241178,0.0051048788,0.1652165966,0.0813608623,0.0736323631
34,2015-05-03,8567534.49,0.3957064946,0.0034449348,0.0445231009,0.0320916036,0.0048351304,0.1746487986,0.153789804,0.0728651815
35,2015-04-26,4923565.04,0.5026619532,0.0046201104,0.0401447807,0.0293285274,0.0033715104,0.1011547737,0.0811065912,0.0743227631
36,2015-04-19,5871080.81,0.4659204337,0.012508843,0.038457812,0.0304149715,0.0027677768,0.1248521113,0.0963717563,0.0673297798
37,2015-04-12,5636644.51,0.4697239289,0.0138680629,0.0390289234,0.0312236946,0.003373335,0.1179874962,0.0927204545,0.0702054295
38,2015-04-05,5467155.55,0.4919277209,0.0103001698,0.0394990384,0.0305571301,0.0048001169,0.1143186979,0.0881395363,0.0848139463
39,2015-03-29,5341821.67,0.4846394999,0.0107753932,0.0442805764,0.0339714585,0.0026905174,0.1086184372,0.0873834346,0.0732680449
40,2015-03-22,5571812.77,0.4697239289,0.0052421308,0.0496560678,0.0361429187,0.002798885,0.0982739145,0.1071125842,0.0740757101
41,2015-03-15,5557163.11,0.4697239289,0.0048187059,0.0462020545,0.0336264872,0.0036160444,0.1224452427,0.081460905,0.0737000438
42,2015-03-08,5990243.89,0.4301783128,0.0047518656,0.0468726665,0.0340648793,0.003193428,0.1425388797,0.0775167995,0.0700303581
43,2015-03-01,6700134.25,0.377291339,0.0060743484,0.037783106,0.0280982021,0.0033262024,0.1437687477,0.1135233577,0.0648396069
44,2015-02-22,5951871.32,0.4301783128,0.0064383803,0.0435791294,0.0322675592,0.0039677303,0.1320332816,0.090263287,0.0656105002
45,2015-02-15,5699944.93,0.4301783128,0.0081876061,0.0399106496,0.030220977,0.0043463099,0.1360702486,0.0761834859,0.0645918783
46,2015-02-08,5871224.58,0.4089740658,0.009797992,0.0405344531,0.0311277739,0.0045800685,0.1203550358,0.1020967246,0.0570354175
47,2015-02-01,9032180.67,0.3819783676,0.0071786661,0.0407154125,0.030508281,0.004955747,0.1912735943,0.1561995389,0.0672529245
48,2015-01-25,4929884.26,0.4697239289,0.0081514546,0.0381871798,0.0290282422,0.0050556636,0.0995618245,0.0855245764,0.0574346741
49,2015-01-18,5570915.26,0.4543189342,0.0063620523,0.0381364874,0.0284956558,0.0057664249,0.1153533302,0.0980329157,0.0466531945
50,2015-01-11,6024932.34,0.4133019542,0.0055577899,0.0374358515,0.027795902,0.0065277354,0.1196041792,0.1146037187,0.0398684125
51,2015-01-04,5777334.9,0.4175849904,0.0083375451,0.0350316195,0.0269121526,0.0061003307,0.1178102464,0.1050635807,0.0525819909
0,2015-12-27,156698.24,0.4301783128,0.00043697,0.0026212537,0.0019404987,0,0.0014529902,0.0030707313,0.0090078993
1,2015-12-20,139917.89,0.4383729217,0.0003114535,0.0024828529,0.0018078171,0,0.0012962286,0.0027085429,0.0077620549
2,2015-12-13,157146.19,0.4260219031,0.0005661022,0.002670632,0.0020127008,0,0.001394033,0.0030506639,0.0093196881
3,2015-12-06,156114.08,0.4424133106,0.0003946243,0.0021033367,0.0015699768,0,0.0014989611,0.0030765024,0.0111232206
4,2015-11-29,138858.86,0.4260219031,0.0005969633,0.0020432712,0.0015881254,0,0.0014020965,0.0026086631,0.0088693832
5,2015-11-22,133618.33,0.4464171325,0.0006108574,0.0016593738,0.0013268905,0,0.0013194421,0.0026171619,0.0094669879
6,2015-11-15,169281.16,0.4503853629,0.0004370574,0.0015775934,0.0012191015,0,0.0012542413,0.0039123322,0.0143715485
7,2015-11-08,164322.04,0.458218739,0.0002879411,0.0020954427,0.0015330644,0,0.001355977,0.0026566773,0.0191685029
8,2015-11-01,171793.87,0.4882972084,0.0007910166,0.0024511626,0.001927294,0,0.0014662198,0.0022972305,0.0209723885
9,2015-10-25,140920.61,0.5434829027,0.0007634969,0.0022552185,0.0017837368,0,0.0010148845,0.0018720013,0.0174720678
10,2015-10-18,156565.98,0.540198988,0.0005870026,0.0023265886,0.0017810255,0,0.0010021975,0.0026597389,0.017404459
11,2015-10-11,167396.56,0.4991095273,0.001169574,0.0024701653,0.0020520692,0,0.0010081962,0.0022284898,0.0229013584
12,2015-10-04,146737.74,0.5268586824,0.0013388185,0.0022678596,0.0019621735,0,0.0010392654,0.002179833,0.0157279697
13,2015-09-27,168780.22,0.4809539749,0.0007982969,0.0020191857,0.0016308591,0,0.0010721621,0.0026446929,0.0227331685
14,2015-09-20,161443.98,0.520060221,0.0014699521,0.0029051262,0.002441301,0,0.0011391284,0.0022887685,0.0160738577
15,2015-09-13,171077.53,0.5166274427,0.0010412429,0.0042429097,0.0032398744,0,0.0013235797,0.0020309458,0.0142201492
